date,time,de,le,pc,qd,fc,la,lo,cn,ff,jf,sp,su,ty
01-06-2020,630,Strada Avram Iancu,0.13839,17987,+,3,46.565934999999996,26.895525,0.75,41.0,3.88628,19.68,19.68,TR
01-06-2020,630,Strada Erou Hasan Marius Costel,0.10348,17986,+,3,46.56675666666666,26.894785,0.74,42.9,6.28379,15.76,15.76,TR
01-06-2020,630,Strada Maramures,0.08484,17985,+,3,46.567657499999996,26.893995,0.8,43.0,6.38754,15.6,15.6,TR
01-06-2020,630,Strada Mioritei,0.15551,17984,+,3,46.568538000000004,26.893326000000002,0.8,40.6,8.08979,11.02,11.02,TR
01-06-2020,630,Strada Grigore Alexandrescu,0.09782,17983,+,4,46.569598,26.892646000000003,0.77,39.0,6.91393,12.95,12.95,TR
01-06-2020,630,DN2G,0.17161,17982,+,4,46.57093285714286,26.892607142857145,0.76,39.4,0.87502,35.44,35.44,TR
01-06-2020,630,Strada Alexei Tolstoi,0.05893,17995,+,3,46.552855,26.90784,0.83,34.0,1.66516,24.49,24.49,TR
01-06-2020,630,Strada Spiru Haret,0.16034,17994,+,3,46.554052,26.906958000000003,0.81,39.0,0.66354,36.02,36.02,TR
01-06-2020,630,Strada Garii,0.88582,17993,+,3,46.55686485714286,26.90398285714286,0.82,49.0,0.0,50.0,58.61,TR
01-06-2020,630,DN2G,0.01538,17982,-,4,46.57143,26.892809999999997,0.81,41.0,0.8581,36.95,36.95,TR
01-06-2020,630,Strada Grigore Alexandrescu,0.15622,17983,-,4,46.57085000000001,26.892573333333335,0.83,37.8,1.33448,29.0,29.0,TR
01-06-2020,630,Strada Mioritei,0.09782,17984,-,4,46.569598,26.892645999999996,0.81,35.7,1.2031,27.76,27.76,TR
01-06-2020,630,Strada Maramures,0.15551,17985,-,3,46.568538000000004,26.893325999999995,0.87,40.2,1.47188,30.4,30.4,TR
01-06-2020,630,Strada Erou Hasan Marius Costel,0.08484,17986,-,3,46.5676575,26.893995,0.87,44.0,1.95477,31.11,31.11,TR
01-06-2020,630,Strada Avram Iancu,0.10348,17987,-,3,46.56675666666667,26.894785,0.87,43.2,1.86138,30.95,30.95,TR
01-06-2020,630,Strada Mihai Eminescu,0.13839,17988,-,3,46.565934999999996,26.895525,0.87,40.0,0.85015,36.09,36.09,TR
01-06-2020,630,Pasaj Rutier Oituz \u0218tefan Gusa,0.43302,17989,-,3,46.563983125000014,26.897450625000005,0.87,37.1,0.0,37.6,38.8,TR
01-06-2020,630,Aleea Parcului,0.10491,17990,-,3,46.56184333333334,26.89960166666667,0.87,50.0,0.35015,47.99,47.99,TR
01-06-2020,630,Strada Constantin Ene,0.07071,17991,-,3,46.561172500000005,26.9002475,0.9,50.0,1.23038,42.93,42.93,TR
01-06-2020,630,Strada Garii,0.06211,17980,+,3,46.5692825,26.8932125,0.79,37.0,0.0,40.66,40.66,TR
01-06-2020,630,DN2G,0.23384,17979,+,3,46.56995538461539,26.895015384615387,0.86,33.0,0.0,34.64,34.64,TR
01-06-2020,630,Strada Nordului,0.18715,17978,+,3,46.571132666666664,26.896200000000007,0.77,35.4,1.52067,29.21,29.21,TR
01-06-2020,630,Strada Tipografilor,0.16954,17977,+,3,46.57203846153846,26.89827,0.78,43.1,1.44464,35.94,35.94,TR
01-06-2020,630,Strada Ion Luca,0.15686,17976,+,3,46.57278307692307,26.900103846153847,0.8,42.3,3.0567,24.43,24.43,TR
01-06-2020,630,Prelungirea Bradului,0.12418,17975,+,3,46.573777,26.901193999999997,0.79,42.9,3.73731,21.46,21.46,TR
01-06-2020,630,Strada Ardealului,0.17089,17974,+,3,46.574642307692294,26.90223923076923,0.77,46.2,0.30801,44.56,44.56,TR
01-06-2020,630,Strada Martir Horia,0.21824,17973,+,3,46.575477272727284,26.904679090909088,0.77,46.6,0.55421,43.63,43.63,TR
01-06-2020,630,Strada Buciumului,0.19998,17972,+,3,46.57544428571428,26.907245,0.79,39.7,2.69093,24.41,24.41,TR
01-06-2020,630,Strada Prieteniei,0.11414,17971,+,3,46.5750925,26.9089325,0.76,39.8,2.50197,25.35,25.35,TR
01-06-2020,630,Strada Tautu Logofat,0.08299,17970,+,3,46.57473,26.910497142857146,0.73,44.3,3.37401,24.11,24.11,TR
01-06-2020,630,Strada 22 Decembrie,0.27506,17969,+,3,46.57422875,26.91272125,0.74,40.8,1.66602,29.98,29.98,TR
01-06-2020,630,DN15,0.09244,17968,+,3,46.57369166666667,26.915031666666668,0.73,27.0,2.63515,15.82,15.82,TR
01-06-2020,630,DN15,0.01742,17968,-,3,46.5736,26.915385,0.81,33.0,6.80377,10.66,10.66,TR
01-06-2020,630,Strada 22 Decembrie,0.07501,17969,-,3,46.5737375,26.914855,0.84,36.2,5.12587,14.71,14.71,TR
01-06-2020,630,Strada Tautu Logofat,0.27506,17970,-,3,46.574228749999996,26.912721249999997,0.87,42.0,3.50351,22.08,22.08,TR
01-06-2020,630,Strada Prieteniei,0.08299,17971,-,3,46.57473,26.910497142857142,0.87,43.0,2.65513,26.87,26.87,TR
01-06-2020,630,Strada Buciumului,0.14099,17972,-,3,46.57515875,26.908655000000003,0.87,36.5,3.70987,17.93,17.93,TR
01-06-2020,630,Strada Martir Horia,0.17314,17973,-,3,46.575532,26.906792000000003,0.84,42.7,0.9161,38.2,38.2,TR
01-06-2020,630,Strada Ardealului,0.21824,17974,-,3,46.57547727272727,26.904679090909095,0.85,45.6,1.47545,37.86,37.86,TR
01-06-2020,630,Prelungirea Bradului,0.17089,17975,-,3,46.5746423076923,26.90223923076923,0.91,43.9,0.5032,41.36,41.36,TR
01-06-2020,630,Strada Ion Luca,0.12418,17976,-,3,46.573777,26.901193999999997,0.92,41.8,2.10566,28.68,28.68,TR
01-06-2020,630,Strada Tipografilor,0.18403,17977,-,3,46.57266647058823,26.89986647058823,0.85,43.3,1.74352,31.62,31.62,TR
01-06-2020,630,Strada Nordului,0.14237,17978,-,3,46.57192777777778,26.897903333333332,0.85,43.4,2.14772,29.68,29.68,TR
01-06-2020,630,DN2G,0.23751,17979,-,3,46.57089608695653,26.895915652173915,0.87,34.8,2.74508,20.81,20.81,TR
01-06-2020,630,Strada Garii,0.24558,17980,-,3,46.56964999999999,26.894418095238102,0.81,37.1,1.21359,31.92,31.92,TR
01-06-2020,630,Strada Garii,0.05046,17993,-,3,46.56071,26.90069,0.89,50.0,1.97745,38.63,38.63,TR
01-06-2020,630,Strada Spiru Haret,0.83536,17994,-,3,46.55663181818182,26.90418242424242,0.91,49.4,2.3657,35.96,35.96,TR
01-06-2020,630,Strada Alexei Tolstoi,0.21927,17995,-,3,46.55371,26.907209999999996,0.91,35.2,2.27888,22.98,22.98,TR
01-06-2020,630,Strada Erou Ciprian Pintea,0.00699,18010,+,3,46.555825,26.911675,0.7,41.0,3.39342,22.0,22.0,TR
01-06-2020,630,Strada Alexei Tolstoi,0.12359,18009,+,3,46.55569266666667,26.910681333333333,0.71,33.5,3.74107,16.09,16.09,TR
01-06-2020,630,Strada Constantin Ene,0.29554,18008,+,3,46.555204999999994,26.908991666666665,0.71,38.5,4.09529,17.62,17.62,TR
01-06-2020,630,Strada Bicaz,0.10467,18001,+,3,46.55214900000001,26.907341000000002,0.94,25.4,2.15807,16.1,16.1,TR
01-06-2020,630,Strada Bucegi,0.19078,18000,+,3,46.55106375000001,26.907183749999998,0.72,36.4,3.45983,18.92,18.92,TR
01-06-2020,630,Strada 13 Septembrie,0.20976,17999,+,3,46.54926888888889,26.906593333333333,0.73,44.8,0.20924,43.72,43.72,TR
01-06-2020,630,Strada Alexandru Lapusneanu,0.12154,17998,+,3,46.548201428571424,26.905631428571432,0.73,37.1,1.19448,29.0,29.0,TR
01-06-2020,630,DN11,0.68268,17997,+,3,46.545971481481494,26.90271407407408,0.78,31.1,1.1859,23.86,23.86,TR
01-06-2020,630,Strada Erou Ciprian Pintea,0.13058,18010,-,3,46.55570823529413,26.910798235294113,0.88,24.6,2.13174,15.57,15.57,TR
01-06-2020,630,DN11,0.07046,17997,-,3,46.542995000000005,26.901635,0.75,44.0,2.3802,28.96,28.96,TR
01-06-2020,630,Strada Alexandru Lapusneanu,0.61222,17998,-,3,46.546209600000005,26.902800399999997,0.84,35.6,1.52385,26.36,26.36,TR
01-06-2020,630,Strada 13 Septembrie,0.12154,17999,-,3,46.548201428571424,26.905631428571432,0.91,33.3,1.97629,22.73,22.73,TR
01-06-2020,630,Strada Bucegi,0.20976,18000,-,3,46.549268888888896,26.90659333333333,0.7,43.0,0.60667,40.0,40.0,TR
01-06-2020,630,Strada Bicaz,0.20969,18001,-,3,46.55145,26.907318571428565,0.95,35.0,2.44621,22.15,22.15,TR
01-06-2020,630,Strada Garofi\u021bei,0.06325,18002,-,3,46.55229222222223,26.907621111111112,0.96,28.1,0.95688,22.01,22.01,TR
01-06-2020,630,Strada Constantin Ene,0.05571,18003,-,3,46.552815,26.908009999999997,0.91,31.0,0.0,30.92,30.92,TR
01-06-2020,630,Strada Violetelor,0.1368,18004,-,3,46.55359,26.908569999999997,0.93,36.0,0.0,39.2,39.2,TR
01-06-2020,630,Strada Carpa\u021bi,0.13716,18005,-,3,46.55465333333333,26.909345000000002,0.92,36.8,0.06322,36.53,36.53,TR
01-06-2020,630,Strada Spiru Haret,0.04244,18006,-,3,46.55542333333333,26.909941666666665,0.94,34.2,0.0,31.97,31.97,TR
01-06-2020,630,Strada Alecu Russo,0.043,18021,+,3,46.54465999999999,26.91832,0.7,33.0,0.0,30.0,30.0,TR
01-06-2020,630,Strada Letea,0.07735,18020,+,3,46.54434,26.91751,0.7,30.8,0.22586,27.0,27.0,TR
01-06-2020,630,Strada Garofi\u021bei,0.09566,18019,+,3,46.54403625,26.9167225,0.7,29.5,0.44215,25.0,25.0,TR
01-06-2020,630,Strada Garofi\u021bei,0.03603,18019,-,3,46.543875,26.91632,0.77,31.0,4.73604,12.71,12.71,TR
01-06-2020,630,Strada Letea,0.05963,18020,-,3,46.544090000000004,26.91685666666667,0.73,30.3,0.0,29.26,29.26,TR
01-06-2020,630,Strada Alecu Russo,0.12036,18021,-,3,46.54444666666666,26.917780000000004,0.73,32.0,0.0973,28.64,28.64,TR
01-06-2020,630,Strada Alexei Tolstoi,0.02848,18012,-,3,46.55247,26.907915,0.85,32.0,1.86419,22.14,22.14,TR
01-06-2020,630,Strada Carpa\u021bi,0.57186,18013,-,3,46.550339375,26.90995,0.86,48.3,1.90126,37.74,37.74,TR
01-06-2020,630,Strada Milcov,0.15522,18014,-,3,46.54750571428572,26.912667142857146,0.8,45.4,2.38748,29.93,29.93,TR
01-06-2020,630,DN2,0.34608,18015,-,3,46.545657500000004,26.91433333333333,0.75,47.0,2.6513,29.67,29.67,TR
01-06-2020,630,Strada Orizontului,0.06583,18017,-,3,46.544039999999995,26.915889999999997,0.75,41.0,4.63041,17.98,17.98,TR
01-06-2020,630,Strada Letea,0.10208,18016,-,4,46.54338166666667,26.916681666666666,0.7,38.6,1.71209,28.0,28.0,TR
01-06-2020,630,Strada Letea,0.01627,18016,+,4,46.543175000000005,26.91696,0.72,30.0,1.57917,21.55,21.55,TR
01-06-2020,630,Strada Orizontului,0.08581,18017,+,4,46.543485000000004,26.9165425,0.72,31.0,2.45006,19.27,19.27,TR
01-06-2020,630,DN2,0.06583,18015,+,3,46.544039999999995,26.915889999999997,0.71,35.0,0.92178,28.29,28.29,TR
01-06-2020,630,Strada Milcov,0.34608,18014,+,3,46.545657500000004,26.91433333333333,0.71,44.1,1.19079,38.06,38.06,TR
01-06-2020,630,Strada Carpa\u021bi,0.2057,18013,+,3,46.547754,26.912450999999997,0.71,44.3,1.34783,37.43,37.43,TR
01-06-2020,630,Strada Alexei Tolstoi,0.54986,18012,+,3,46.55102466666667,26.909279333333334,0.8,46.2,1.66913,37.33,37.33,TR
01-06-2020,630,Strada Milcov,0.11729,18024,+,3,46.54740428571428,26.917351428571433,0.7,39.2,1.1535,31.0,31.0,TR
01-06-2020,630,Strada Orizontului,0.2362,18023,+,3,46.54569625,26.918068749999996,0.7,43.1,0.82719,39.0,39.0,TR
01-06-2020,630,Strada Orizontului,0.01776,18023,-,3,46.544835,26.91852,0.73,35.0,0.5508,29.78,29.78,TR
01-06-2020,630,Strada Milcov,0.33572,18024,-,3,46.546748461538456,26.917613076923075,0.72,43.7,1.00797,38.63,38.63,TR
01-06-2020,630,Strada Cornisa Bistri\u021bei,0.01549,18046,+,3,46.55596,26.91313,0.78,28.0,3.66335,13.2,13.2,TR
01-06-2020,630,Strada Pictor Theodor Aman,0.01473,18045,+,3,46.55594,26.912934999999997,0.78,29.0,3.9589,12.8,12.8,TR
01-06-2020,630,DN2,0.08662,18044,+,3,46.555880000000016,26.912246,0.83,25.6,3.96581,10.92,10.92,TR
01-06-2020,630,Strada \xcenfratirii,0.02973,18039,+,3,46.533114999999995,26.93072,0.87,29.0,3.55052,14.16,14.16,TR
01-06-2020,630,Strada Plopilor,0.05003,18038,+,3,46.53342333333333,26.930373333333332,0.87,33.0,1.80656,23.14,23.14,TR
01-06-2020,630,Strada Cerbului,0.07313,18037,+,3,46.53388333333333,26.930143333333334,0.91,41.0,1.61371,30.39,30.39,TR
01-06-2020,630,Strada Ciprian Porumbescu,0.16164,18036,+,3,46.53497125,26.930506249999997,0.9,46.0,1.12315,40.06,40.06,TR
01-06-2020,630,Strada Toporasi,0.14213,18035,+,3,46.535995,26.930491250000003,0.91,48.8,1.29627,41.53,41.53,TR
01-06-2020,630,Strada Veronica Micle,0.19573,18034,+,3,46.53757363636363,26.930270909090908,0.9,49.5,1.54941,40.68,40.68,TR
01-06-2020,630,Strada Izvoare,0.14654,18033,+,3,46.53923666666666,26.930442222222226,0.92,47.7,1.44001,39.8,39.8,TR
01-06-2020,630,Strada Izvoare,0.07243,18033,-,3,46.53964,26.9305925,0.89,44.0,0.0,44.55,44.55,TR
01-06-2020,630,Strada Veronica Micle,0.07411,18034,-,3,46.53891399999999,26.930322,0.89,46.0,0.04121,45.78,45.78,TR
01-06-2020,630,Strada Toporasi,0.19573,18035,-,3,46.53757363636364,26.930270909090908,0.83,47.5,0.27965,45.97,45.97,TR
01-06-2020,630,Strada Ciprian Porumbescu,0.14213,18036,-,3,46.535995,26.930491250000003,0.83,46.8,0.37213,44.8,44.8,TR
01-06-2020,630,Strada Cerbului,0.16164,18037,-,3,46.53497125,26.93050625,0.83,45.0,0.09572,44.5,44.5,TR
01-06-2020,630,Strada Plopilor,0.07313,18038,-,3,46.53388333333334,26.93014333333333,0.83,40.0,2.75833,24.31,24.31,TR
01-06-2020,630,Strada \xcenfratirii,0.07976,18039,-,3,46.5333,26.930512,0.84,28.4,3.93937,12.53,12.53,TR
01-06-2020,630,Strada \xcenfra\u021birii,0.12343,18031,+,3,46.540445,26.930691666666664,0.92,46.0,1.56589,37.72,37.72,TR
01-06-2020,630,Strada Salcamilor,0.12645,18030,+,3,46.5416225,26.9305725,0.93,34.5,0.97762,27.62,27.62,TR
01-06-2020,630,Strada Rozelor,0.43727,18029,+,3,46.54439391304348,26.930145217391303,0.93,47.5,1.4106,39.79,39.79,TR
01-06-2020,630,Strada Vasile Lupu,0.36956,18028,+,3,46.54749619047618,26.929775238095235,0.94,50.0,0.70976,45.92,45.92,TR
01-06-2020,630,Strada Pictor \u0218tefan Luchian,0.23025,18027,+,3,46.55020176470589,26.92803,0.94,50.0,0.93066,44.65,44.65,TR
01-06-2020,630,Strada Milcov,0.6076,18026,+,3,46.553765416666664,26.925177291666675,0.94,44.9,1.60039,36.64,36.64,TR
01-06-2020,630,Strada Milcov,0.0631,18026,-,3,46.555466,26.924036,0.88,38.6,2.47941,24.59,24.59,TR
01-06-2020,630,Strada Pictor \u0218tefan Luchian,0.54448,18027,-,3,46.55317388888889,26.925463055555543,0.81,48.6,0.89526,43.6,43.6,TR
01-06-2020,630,Strada Vasile Lupu,0.23025,18028,-,3,46.55020176470588,26.928030000000003,0.84,50.0,1.4113,41.89,41.89,TR
01-06-2020,630,Strada Rozelor,0.36956,18029,-,3,46.54749619047618,26.929775238095242,0.83,50.0,0.0,50.0,59.34,TR
01-06-2020,630,Strada Salcamilor,0.43727,18030,-,3,46.54439391304347,26.930145217391303,0.83,49.6,0.0,50.0,50.27,TR
01-06-2020,630,Strada \xcenfra\u021birii,0.24989,18031,-,3,46.540916,26.930643999999994,0.88,37.4,2.11566,25.3,25.3,TR
01-06-2020,630,DN2,0.01322,18044,-,3,46.55584,26.911805,0.75,29.0,7.07483,8.65,8.65,TR
01-06-2020,630,Strada Pictor Theodor Aman,0.07339,18045,-,3,46.55589,26.91235625,0.75,27.3,2.78066,15.57,15.57,TR
01-06-2020,630,Strada Cornisa Bistri\u021bei,0.03023,18046,-,3,46.55595,26.9130325,0.82,30.0,1.03468,23.43,23.43,TR
01-06-2020,630,Strada Pictor Ion Andreescu,0.02755,18051,+,5,46.551784999999995,26.918234999999996,0.7,21.0,0.0,18.0,18.0,TR
01-06-2020,630,Aleea Eternita\u021bii,0.21876,18050,+,5,46.55252923076924,26.91813153846153,0.74,32.2,1.39005,24.05,24.05,TR
01-06-2020,630,Strada Stadionului,0.18169,18049,+,5,46.55470999999999,26.91738625,0.75,33.1,1.48689,24.44,24.44,TR
01-06-2020,630,Strada Erou Ciprian Pintea,0.31964,18048,+,3,46.55558457142857,26.914983428571432,0.79,38.4,1.84732,27.24,27.24,TR
01-06-2020,630,Strada Erou Ciprian Pintea,0.08504,18048,-,3,46.555986,26.913835999999996,0.82,34.0,1.17481,26.41,26.41,TR
01-06-2020,630,Strada Stadionului,0.23459,18049,-,3,46.555424,26.915442399999996,0.82,40.7,0.71185,37.37,37.37,TR
01-06-2020,630,Aleea Eternita\u021bii,0.18169,18050,-,5,46.55471,26.917386249999996,0.7,37.2,1.68302,27.0,27.0,TR
01-06-2020,630,Strada Pictor Ion Andreescu,0.24632,18051,-,5,46.55229421052633,26.918164210526317,0.7,35.2,2.27272,23.0,23.0,TR
01-06-2020,630,Strada Milcov,0.01304,18057,+,3,46.55684,26.924039999999998,0.75,34.0,2.03638,23.04,23.04,TR
01-06-2020,630,Strada Miron Costin,0.14428,18056,+,3,46.556618333333326,26.923054166666663,0.75,36.0,1.93089,25.01,25.01,TR
01-06-2020,630,Aleea Ghioceilor,0.11747,18055,+,3,46.556290000000004,26.921575000000004,0.75,36.4,1.94774,25.25,25.25,TR
01-06-2020,630,Strada Alecu Russo,0.13738,18054,+,3,46.55589625,26.91982,0.75,40.0,1.64665,29.43,29.43,TR
01-06-2020,630,Strada Cornisa Bistri\u021bei,0.15899,18053,+,3,46.55544,26.917803636363637,0.75,41.2,1.38036,31.66,31.66,TR
01-06-2020,630,Strada Cornisa Bistri\u021bei,0.03139,18053,-,3,46.55532,26.9172375,0.84,41.0,0.79063,37.27,37.27,TR
01-06-2020,630,Strada Alecu Russo,0.1276,18054,-,3,46.55550857142857,26.918127142857145,0.73,40.5,1.43198,30.83,30.83,TR
01-06-2020,630,Aleea Ghioceilor,0.13738,18055,-,3,46.55589625,26.919819999999994,0.77,38.2,2.99547,22.04,22.04,TR
01-06-2020,630,Strada Miron Costin,0.11747,18056,-,3,46.556290000000004,26.921575,0.77,37.6,1.34915,28.77,28.77,TR
01-06-2020,630,Strada Milcov,0.15733,18057,-,3,46.556650000000005,26.92319500000001,0.78,33.1,0.0,30.23,30.23,TR
01-06-2020,630,Pasaj Rutier Oituz \u0218tefan Gusa,0.02733,18060,+,3,46.56142181818182,26.895715454545453,0.79,38.3,0.83073,31.64,31.64,TR
01-06-2020,630,DN11,0.93176,18059,+,1,46.55843081967213,26.889196065573763,0.76,46.7,0.7462,42.69,42.69,TR
01-06-2020,630,Strada Oituz,0.03079,18064,+,3,46.56314818181818,26.89938636363636,0.73,26.1,0.47151,24.68,24.68,TR
01-06-2020,630,Strada Garii,0.06009,18063,+,3,46.562875,26.899061666666668,0.72,40.0,0.0,40.0,42.48,TR
01-06-2020,630,Strada \u0218tefan Guse,0.29015,18062,+,3,46.5617692,26.896547600000005,0.73,39.8,0.00864,39.76,39.76,TR
01-06-2020,630,Strada \u0218tefan Guse,0.03002,18062,-,3,46.56135,26.895803076923077,0.82,43.7,2.72778,26.99,26.99,TR
01-06-2020,630,Strada Garii,0.26282,18063,-,3,46.56204214285715,26.89720142857143,0.7,40.0,1.08695,35.0,35.0,TR
01-06-2020,630,Strada Oituz,0.11076,18064,-,3,46.563024,26.899440000000006,0.73,31.8,1.35791,26.83,26.83,TR
01-06-2020,630,DN11,0.11838,18059,-,1,46.55663428571428,26.886082380952377,0.82,30.0,0.39946,28.62,28.62,TR
01-06-2020,630,Pasaj Rutier Oituz \u0218tefan Gusa,0.8972,18060,-,3,46.559500701754374,26.8917303508772,0.82,49.6,0.0,50.0,54.56,TR
01-06-2020,630,Strada M. Eminescu,0.0426,18068,+,3,46.567315384615384,26.90369846153846,0.85,32.0,1.87598,22.1,22.1,TR
01-06-2020,630,Fundatura Trotus,0.09807,18067,+,3,46.56681799999999,26.903387333333335,0.7,38.8,2.19632,26.0,26.0,TR
01-06-2020,630,Pasaj Rutier Oituz \u0218tefan Gusa,0.48575,18066,+,3,46.56417289473685,26.900460526315793,0.71,41.0,2.47601,26.33,26.33,TR
01-06-2020,630,Pasaj Rutier Oituz \u0218tefan Gusa,0.05066,18066,-,3,46.56307105263158,26.899559473684207,0.75,25.6,1.5565,21.02,21.02,TR
01-06-2020,630,Fundatura Trotus,0.45495,18067,-,3,46.56459037037038,26.90089814814816,0.75,41.8,1.39895,35.08,35.08,TR
01-06-2020,630,Strada M. Eminescu,0.16395,18068,-,3,46.56710970588234,26.903723823529408,0.79,39.9,2.68009,24.6,24.6,TR
01-06-2020,630,Strada Mioritei,0.0301,18070,-,3,46.57434333333333,26.90152,0.72,26.0,2.70649,14.91,14.91,TR
01-06-2020,630,Strada Primaverii,0.54471,18071,-,3,46.57614900000001,26.902224,0.72,30.0,0.0,30.0,31.02,TR
01-06-2020,630,Strada Lunei,0.17445,18072,-,3,46.580081666666665,26.90385333333333,0.73,30.0,1.24096,25.72,25.72,TR
01-06-2020,630,Strada Venus,0.09609,18073,-,3,46.58100166666667,26.904231666666664,0.73,40.5,2.89877,24.0,24.0,TR
01-06-2020,630,Strada Aprodul Purice,0.15543,18074,-,3,46.582375,26.904976250000004,0.78,32.5,2.40364,20.52,20.52,TR
01-06-2020,630,Strada Zefirului,0.47403,18075,-,4,46.584654545454555,26.90616484848485,0.76,32.8,2.27176,21.23,21.23,TR
01-06-2020,630,DN15,0.03981,18080,+,2,46.583290000000005,26.91241,0.94,31.6,2.90053,18.06,18.06,TR
01-06-2020,630,Strada Hatman Berescu,0.15128,18079,+,3,46.583054999999995,26.911275833333335,0.95,33.3,2.14824,22.07,22.07,TR
01-06-2020,630,Strada Buciumului,0.18352,18078,+,3,46.582657,26.909181999999998,0.92,31.4,3.23451,16.72,16.72,TR
01-06-2020,630,Prelungirea Bradului,0.26564,18077,+,3,46.58258187500001,26.906039687499995,0.94,31.3,2.63182,18.83,18.83,TR
01-06-2020,630,Strada Zefirului,0.02068,18075,+,4,46.585575000000006,26.907905,0.83,35.0,2.65779,21.3,21.3,TR
01-06-2020,630,Strada Aprodul Purice,0.50902,18074,+,3,46.58452977777778,26.905936666666676,0.75,34.1,1.40048,25.61,25.61,TR
01-06-2020,630,Strada Venus,0.11977,18073,+,3,46.58216375,26.904719999999998,0.92,35.3,5.42022,13.81,13.81,TR
01-06-2020,630,Strada Lunei,0.09609,18072,+,3,46.58100166666667,26.904231666666664,0.9,39.8,4.26503,18.02,18.02,TR
01-06-2020,630,Strada Primaverii,0.17445,18071,+,3,46.580081666666665,26.903853333333334,0.82,30.0,1.32883,25.42,25.42,TR
01-06-2020,630,Strada Mioritei,0.57482,18070,+,3,46.575732307692306,26.90206153846153,0.8,28.6,0.0,30.0,34.6,TR
01-06-2020,630,Prelungirea Bradului,0.0394,18077,-,3,46.582537,26.905039,0.81,29.3,2.99403,16.21,16.21,TR
01-06-2020,630,Strada Buciumului,0.21283,18078,-,3,46.582519,26.906623500000006,0.72,31.9,1.0235,25.15,25.15,TR
01-06-2020,630,Strada Hatman Berescu,0.18352,18079,-,3,46.582657000000005,26.909181999999998,0.82,31.3,0.0,35.12,35.12,TR
01-06-2020,630,DN15,0.20903,18080,-,2,46.58309653846155,26.911928846153845,0.89,33.3,2.07825,22.34,22.34,TR
01-06-2020,500,DN2,0.04634,3763,+,1,46.539542499999996,26.9169725,0.87,31.5,2.70455,18.7,18.7,TR
01-06-2020,500,Strada Bucegi,0.08475,18042,+,1,46.539415000000005,26.916097500000003,0.87,40.4,3.11414,22.93,22.93,TR
01-06-2020,500,Strada Victor Babes,0.20342,18041,+,1,46.53913249999999,26.914116250000006,0.91,20.0,4.91142,6.98,6.98,TR
01-06-2020,500,Strada Aeroportului,0.45421,18040,+,1,46.538462666666675,26.90939533333334,0.9,20.0,0.0,21.82,21.82,TR
01-06-2020,500,Strada Alexei Tolstoi,0.70002,14603,+,1,46.53936235294117,26.904839705882353,0.8,29.4,0.31585,28.33,28.33,TR
01-06-2020,500,Strada Arcadie Septilici,2.06316,3762,+,1,46.552868124999996,26.890796374999997,0.77,54.4,0.0,55.69,55.69,TR
01-06-2020,500,Centura Bacau,1.57391,17937,+,1,46.5536990909091,26.87900151515152,0.8,66.3,0.29587,61.04,61.04,TR
01-06-2020,500,Strada Arcadie Septilici,1.60609,3762,-,1,46.554187500000005,26.880232500000005,0.88,71.4,0.62362,66.28,66.28,TR
01-06-2020,500,Strada Alexei Tolstoi,1.94268,14603,-,1,46.550512745098054,26.893473921568624,0.88,55.3,0.0,58.68,58.68,TR
01-06-2020,500,Strada Aeroportului,0.70002,18040,-,1,46.53936235294117,26.90483970588235,0.81,22.9,0.0,23.92,23.92,TR
01-06-2020,500,Strada Victor Babes,0.45421,18041,-,1,46.538462666666675,26.90939533333334,0.92,29.1,0.0,30.0,32.69,TR
01-06-2020,500,Strada Bucegi,0.20342,18042,-,1,46.539132499999994,26.91411625,0.91,30.0,0.0,30.0,35.07,TR
01-06-2020,500,DN2,1.48876,3763,-,1,46.53904141304348,26.909444999999995,0.87,26.4,0.0,28.34,28.34,TR
01-06-2020,500,Bulevardul Unirii / DN2,0.03078,4002,+,1,46.57008249999999,26.91516083333333,0.94,36.0,2.32512,23.37,23.37,TR
